Timestamp,Bids,Price,Title,URL
Mar-17 19:12,28,94.0,2019-20 Panini Prizm Silver #288 Darius Garland Cavaliers RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-288-Darius-Garland-Cavaliers-RC-Rookie-PSA-10/362940219914?hash=item5480ec420a:g:18sAAOSwHt9eZ71Q
Mar-17 19:04,24,39.0,2019-20 Prizm Draft Picks RJ Barrett Silver Prizm RC #3 PSA 10 Gem Mint LOW POP,https://www.ebay.com/itm/2019-20-Prizm-Draft-Picks-RJ-Barrett-Silver-Prizm-RC-3-PSA-10-Gem-Mint-LOW-POP/254538717731?hash=item3b43b09a23:g:ByUAAOSw9QVeabdK
Mar-17 19:02,26,625.0,"2019-20 Panini Prizm Ja Morant #249 Silver TRUE GEM BGS (9.5,10,9.5,9.",https://www.ebay.com/itm/2019-20-Panini-Prizm-Ja-Morant-249-Silver-TRUE-GEM-BGS-9-5-10-9-5-9-5-PSA-10/193373938452?hash=item2d05fc2314:g:o6gAAOSw03VeXXiR
Mar-17 19:02,1,199.0,2019-20 Panini Prizm ZION WILLIAMSON SILVER RC Rookie PSA 10 Gem Mint Pelicans,https://www.ebay.com/itm/2019-20-Panini-Prizm-ZION-WILLIAMSON-SILVER-RC-Rookie-PSA-10-Gem-Mint-Pelicans/324105782566?hash=item4b7635c526:g:x6oAAOSwXbZebAZJ
Mar-17 18:56,20,86.0,2019-20 Panini Prizm Sekou Doumbouya Silver Prizm RC #261 PSA 10 Gem Mint,https://www.ebay.com/itm/2019-20-Panini-Prizm-Sekou-Doumbouya-Silver-Prizm-RC-261-PSA-10-Gem-Mint/254538717735?hash=item3b43b09a27:g:9l4AAOSwPjNeacdK
Mar-17 18:54,25,87.99,2019-20 Panini Prizm Jarrett Culver Silver Prizm RC #252 PSA 10 Gem Mint Rookie,https://www.ebay.com/itm/2019-20-Panini-Prizm-Jarrett-Culver-Silver-Prizm-RC-252-PSA-10-Gem-Mint-Rookie/254538717739?hash=item3b43b09a2b:g:UGcAAOSwD39eacfc
Mar-17 18:52,20,93.5,2019-20 Panini Prizm Darius Garland Silver Prizm RC #288 PSA 10 Gem Mint,https://www.ebay.com/itm/2019-20-Panini-Prizm-Darius-Garland-Silver-Prizm-RC-288-PSA-10-Gem-Mint/254538717723?hash=item3b43b09a1b:g:2JAAAOSwu1BeacZ4
Mar-17 18:52,40,1375.0,2018-19 Panini Prizm Silver #288 DeVonte' Graham Hornets RC PSA 10 Lot Of 7,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-288-DeVonte-Graham-Hornets-RC-PSA-10-Lot-Of-7/353005224543?hash=item5230c0425f:g:gOYAAOSwx7hebYoY
Mar-17 18:48,13,21.5,2019-20 PANINI-PRIZM #30 KEVIN PORTER JR. SILVER PRIZM ROOKIE PSA 10 GEM MINT,https://www.ebay.com/itm/2019-20-PANINI-PRIZM-30-KEVIN-PORTER-JR-SILVER-PRIZM-ROOKIE-PSA-10-GEM-MINT/223942724057?hash=item342406c9d9:g:SnQAAOSwh55eaENP
Mar-17 18:45,14,55.85,2017-18 Panini Select DE'AARON FOX SILVER Prizm Rookie RC PSA 10 GEM MINT KINGS,https://www.ebay.com/itm/2017-18-Panini-Select-DEAARON-FOX-SILVER-Prizm-Rookie-RC-PSA-10-GEM-MINT-KINGS/143552372443?hash=item216c635edb:g:HkMAAOSwl-teaEG8
Mar-17 18:38,8,15.5,2018-19 Panini Prizm Aaron Holiday Silver Prizm RC #114 PSA 10 Gem Mint Pacers,https://www.ebay.com/itm/2018-19-Panini-Prizm-Aaron-Holiday-Silver-Prizm-RC-114-PSA-10-Gem-Mint-Pacers/254538717726?hash=item3b43b09a1e:g:4t0AAOSwd1Jeacg-
Mar-17 18:17,24,114.88,2019 PANINI PRIZM ZION WILLIAMSON INSTANT IMPACT SILVER PRIZM PSA 10 GEM MINT,https://www.ebay.com/itm/2019-PANINI-PRIZM-ZION-WILLIAMSON-INSTANT-IMPACT-SILVER-PRIZM-PSA-10-GEM-MINT/392722389450?hash=item5b701419ca:g:ShMAAOSwxrBeZ67C
Mar-17 18:11,20,88.0,2019-20 Panini Prizm Silver #288 Darius Garland Cavaliers RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-288-Darius-Garland-Cavaliers-RC-Rookie-PSA-10/362940344304?hash=item5480ee27f0:g:w~AAAOSwT99eZ-ju
Mar-17 18:11,26,228.5,2019-20 Panini Prizm Silver #255 Rui Hachimura Wizards RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-255-Rui-Hachimura-Wizards-RC-Rookie-PSA-10-GEM-MINT/362940344886?hash=item5480ee2a36:g:vZYAAOSw-~peZ-kV
Mar-17 18:11,25,5101.0,2019 lebron silver prizm PSA 10 10 card Lot,https://www.ebay.com/itm/2019-lebron-silver-prizm-PSA-10-10-card-Lot/353005191503?hash=item5230bfc14f:g:WckAAOSwCFBebYCC
Mar-17 18:08,28,285.0,2019-20 Panini Prizm Coby White Silver Prizm Rookie Rc PSA 10 GEM MINT Bulls,https://www.ebay.com/itm/2019-20-Panini-Prizm-Coby-White-Silver-Prizm-Rookie-Rc-PSA-10-GEM-MINT-Bulls/264662022160?hash=item3d9f15f810:g:mBgAAOSwU~VeZvuB
Mar-17 18:00,13,134.5,2018-19 Panini Prizm Lebron James Silver Prizm #6 PSA 10 GEM MINT Cavs Lakers,https://www.ebay.com/itm/2018-19-Panini-Prizm-Lebron-James-Silver-Prizm-6-PSA-10-GEM-MINT-Cavs-Lakers/264662017381?hash=item3d9f15e565:g:bHgAAOSw1mdeZvlQ
Mar-17 18:00,16,34.1,MO BAMBA 2018-19 Panini Prizm Basketball SILVER Rookie Refractor Card #99 PSA 10,https://www.ebay.com/itm/MO-BAMBA-2018-19-Panini-Prizm-Basketball-SILVER-Rookie-Refractor-Card-99-PSA-10/124115109127?hash=item1ce5d64507:g:i5AAAOSws6ReacFL
